Gene1,Gene2,Score
JUN,NUDCD3,535.0
JUN,NDOR1,464.0
JUN,E2F6,927.0
JUN,VAV3,483.0
JUN,RARS,363.0
JUN,LONP2,388.0
JUN,BMI1,604.0
JUN,INO80D,583.0
JUN,FUCA2,486.0
JUN,GARS,456.0
JUN,PQLC3,450.0
JUN,ETFBKMT,826.0
JUN,MORC3,505.0
JUN,CSF3R,1026.0
JUN,CUL4A,551.0
JUN,MCM4,449.0
JUN,CLPX,454.0
JUN,SETD2,594.0
JUN,HARS2,769.0
JUN,HARS,769.0
JUN,GCH1,1103.0
JUN,STAT1,680.0
JUN,POLD1,411.0
JUN,CHRNB1,324.0
JUN,POLR1B,312.0
JUN,ELOVL1,393.0
JUN,DDHD2,477.0
JUN,PRMT7,370.0
JUN,ABHD17B,311.0
JUN,1110059E24RIK,311.0
JUN,ARHGAP1,426.0
JUN,PDZK1IP1,629.0
JUN,APOE,458.0
JUN,CBFB,456.0
JUN,TRIM35,364.0
JUN,RNF139,375.0
JUN,NCEH1,407.0
JUN,TIFA,724.0
JUN,CTSL,385.0
JUN,SMIM15,704.0
JUN,AKAP8L,479.0
JUN,SEH1L,465.0
JUN,MGRN1,419.0
JUN,SIKE1,368.0
JUN,SC5D,372.0
JUN,PPIL4,424.0
JUN,CTPS2,559.0
JUN,SLC35A1,568.0
JUN,CCDC50,499.0
JUN,SLC27A1,290.0
JUN,KLC4,344.0
JUN,CNOT7,575.0
JUN,IPO9,853.0
JUN,MYO1F,512.0
JUN,ANAPC4,561.0
JUN,IL15,1566.0
JUN,HMGCS1,324.0
JUN,IL4RA,1101.0
JUN,PTTG1IP,544.0
JUN,IARS,438.0
JUN,VAV1,592.0
JUN,LCP2,410.0
JUN,CYBC1,510.0
JUN,TMEM129,254.0
JUN,MAN1A,902.0
JUN,CYLD,467.0
JUN,CMTM6,421.0
JUN,GNAI3,432.0
JUN,COPB1,397.0
JUN,ELP3,513.0
JUN,OASL2,483.0
JUN,FOS,388.0
JUN,ZFP1,354.0
JUN,ASB13,1381.0
JUN,EYA1,512.0
JUN,CYB5R3,461.0
JUN,SMU1,314.0
JUN,DNAJC11,424.0
JUN,KLHL7,411.0
JUN,HERC4,300.0
JUN,SNX30,338.0
JUN,WBP1L,308.0
JUN,H2-DMB1,848.0
JUN,ZFP263,533.0
JUN,TRIM44,568.0
JUN,UBA3,1056.0
JUN,ALDH6A1,363.0
JUN,SDHAF2,537.0
JUN,ANXA6,417.0
JUN,RABGGTB,314.0
JUN,DDX58,496.0
JUN,GLB1,434.0
JUN,BID,261.0
JUN,NEK9,456.0
JUN,STAT6,491.0
JUN,PIM2,1468.0
JUN,GANAB,337.0
JUN,CD74,1175.0
JUN,ITFG1,698.0
JUN,GYG,683.0
JUN,MFSD14B,370.0
JUN,USP25,276.0
JUN,FAM160B1,236.0
JUN,GUF1,354.0
JUN,ADCK1,274.0
JUN,GOLPH3L,342.0
JUN,ANXA1,348.0
JUN,MARCH5,414.0
JUN,COG6,437.0
JUN,COA5,509.0
JUN,PYGL,330.0
JUN,CTR9,333.0
JUN,ZFP68,371.0
JUN,FAM168B,382.0
JUN,VPS11,414.0
JUN,NELFB,262.0
JUN,GMCL1,243.0
JUN,NCLN,455.0
JUN,RANBP3,428.0
JUN,CNRIP1,407.0
JUN,SLC39A6,541.0
JUN,MCFD2,301.0
JUN,CDS2,353.0
JUN,CHD9,412.0
JUN,CUL2,456.0
JUN,RNF115,343.0
JUN,MCM5,254.0
JUN,TMEM206,431.0
JUN,PDE7A,339.0
JUN,1700017B05RIK,647.0
JUN,SLC35B4,290.0
JUN,TRAFD1,766.0
JUN,RCSD1,1162.0
JUN,ABCD1,276.0
JUN,TAPBPL,425.0
JUN,RMND5B,729.0
JUN,METTL27,875.0
JUN,DHRS3,354.0
JUN,RGS2,269.0
JUN,XRCC5,430.0
JUN,RELT,340.0
JUN,OSBPL1A,420.0
JUN,SLFN8,341.0
JUN,SLC2A3,415.0
JUN,CD52,289.0
JUN,CDK17,631.0
JUN,VWA5A,764.0
JUN,ACLY,283.0
JUN,HIST1H1C,426.0
JUN,LIN7C,400.0
JUN,IER5,649.0
JUN,F11R,645.0
JUN,PTDSS1,348.0
JUN,PPOX,317.0
JUN,EMILIN1,379.0
JUN,MCM2,291.0
JUN,EXT2,552.0
JUN,AP1G2,302.0
JUN,DHRS1,292.0
JUN,PJA2,229.0
JUN,CAPN7,797.0
JUN,TCP11L2,386.0
JUN,MFSD1,239.0
JUN,SH2D3C,503.0
JUN,ST6GALNAC4,473.0
JUN,IL15RA,809.0
JUN,SLC6A6,285.0
JUN,SERPINB9,457.0
JUN,RBL2,375.0
JUN,NFAM1,378.0
JUN,PPT1,367.0
JUN,UBA5,625.0
JUN,RFC5,430.0
JUN,LDAH,342.0
JUN,HEXA,533.0
JUN,STK17B,514.0
JUN,H2-AA,467.0
JUN,PXK,943.0
JUN,NEK6,746.0
JUN,STARD4,258.0
JUN,ORAI3,203.0
JUN,DRAM2,293.0
JUN,CEPT1,293.0
JUN,WWP2,463.0
JUN,STX7,294.0
JUN,OAS2,366.0
JUN,CRNKL1,326.0
JUN,KIZ,304.0
JUN,NDFIP2,626.0
JUN,ZFP24,357.0
JUN,SQLE,302.0
JUN,PPAT,330.0
JUN,MAST3,255.0
JUN,WDR41,324.0
JUN,ELP2,351.0
JUN,FCGRT,360.0
JUN,CCL9,377.0
JUN,SMAD3,355.0
JUN,BC035044,955.0
JUN,PGM1,309.0
JUN,APEH,209.0
JUN,RPA1,207.0
JUN,CASP2,312.0
JUN,PACS1,948.0
JUN,THSD1,403.0
JUN,ACSL3,300.0
JUN,RNF213,993.0
JUN,CDK19,195.0
JUN,RNF6,502.0
JUN,FES,272.0
JUN,USP10,374.0
JUN,METAP1D,241.0
JUN,ZDHHC6,399.0
JUN,ALG2,207.0
JUN,TMX3,212.0
JUN,TMEM186,247.0
JUN,RPRD1B,174.0
JUN,CSTF2,383.0
JUN,ACOT9,337.0
JUN,SIAE,255.0
JUN,RNF2,282.0
JUN,GYPC,629.0
JUN,POLE3,216.0
JUN,ADAMTS10,505.0
JUN,TMEM109,302.0
JUN,LYN,622.0
JUN,ARF3,246.0
JUN,ZFP141,370.0
JUN,ALDH9A1,243.0
JUN,FAM91A1,329.0
JUN,MTAP,359.0
JUN,RAB18,465.0
JUN,DPH6,248.0
JUN,FAM234A,271.0
JUN,IL21R,525.0
JUN,EYA2,855.0
JUN,SPECC1L,392.0
JUN,APLP2,325.0
JUN,GRN,281.0
JUN,MAP4K2,848.0
JUN,TMOD3,516.0
JUN,PREP,398.0
JUN,ABL1,244.0
JUN,PSMF1,294.0
JUN,ARHGAP25,322.0
JUN,NCF1,980.0
JUN,RNASEL,277.0
JUN,RCN2,420.0
JUN,SATB1,875.0
JUN,MBTPS1,256.0
JUN,IRGM2,512.0
JUN,OTULINL,292.0
JUN,USP18,330.0
JUN,MSANTD4,314.0
JUN,ATP13A1,302.0
JUN,LRRC8C,288.0
JUN,ZDHHC20,213.0
JUN,CRBN,328.0
JUN,IL27RA,683.0
JUN,WDR73,231.0
JUN,SPTLC1,309.0
JUN,DYNC1LI2,299.0
JUN,TBC1D9B,454.0
JUN,WDR5,230.0
JUN,LAP3,325.0
JUN,GBA2,300.0
JUN,ATG12,193.0
JUN,INPP5B,565.0
JUN,ARMCX1,309.0
JUN,ZFP397,190.0
JUN,ZZZ3,241.0
JUN,PPIC,948.0
JUN,WLS,585.0
JUN,TMX1,310.0
JUN,CNP,304.0
JUN,PCYT2,222.0
JUN,ALDOC,358.0
JUN,TOLLIP,279.0
JUN,ATP6AP2,302.0
JUN,ATG4B,309.0
JUN,FARSB,737.0
JUN,SLC19A1,411.0
JUN,NRBP1,324.0
JUN,PIGQ,569.0
JUN,MRPL37,245.0
JUN,NDE1,307.0
JUN,PRKCH,247.0
JUN,ZKSCAN3,314.0
JUN,ARMC8,201.0
JUN,MOB3C,421.0
JUN,RNF145,419.0
JUN,FTSJ3,262.0
JUN,TMEM168,554.0
JUN,TSC22D3,192.0
JUN,HPCAL1,238.0
JUN,BCLAF3,214.0
JUN,ABRAXAS2,197.0
JUN,ASB8,305.0
JUN,GM12250,378.0
JUN,JPT2,220.0
JUN,NGLY1,399.0
JUN,INKA1,445.0
JUN,NUDT16,317.0
JUN,UNC93B1,356.0
JUN,PARP12,553.0
JUN,CTDSP2,270.0
JUN,SNAP47,216.0
JUN,APPL2,516.0
JUN,ATP6V1A,352.0
JUN,CYP2J6,379.0
JUN,STXBP4,227.0
JUN,FAR1,319.0
JUN,PDCL,208.0
JUN,JAK3,222.0
JUN,SNX4,286.0
JUN,SAT1,256.0
JUN,DDX1,350.0
JUN,ISYNA1,253.0
JUN,NSMAF,626.0
JUN,EXD2,419.0
JUN,MAU2,241.0
JUN,MAN2B2,199.0
JUN,SMAD2,359.0
JUN,ZFP110,431.0
JUN,FBH1,158.0
JUN,ZFP871,592.0
JUN,PPM1H,269.0
JUN,ANKFY1,335.0
JUN,WDR6,189.0
JUN,MAP2K5,335.0
JUN,IGTP,234.0
JUN,PTGS1,195.0
JUN,TMEM164,331.0
JUN,PADI4,358.0
JUN,PCMTD2,190.0
JUN,TRIM59,205.0
JUN,FNTA,227.0
JUN,PANX1,243.0
JUN,SMAD5,408.0
JUN,REXO4,248.0
JUN,LRRCC1,170.0
JUN,CERS5,187.0
JUN,MSH6,193.0
JUN,XIAP,521.0
JUN,TRP53BP1,420.0
JUN,FADS1,205.0
JUN,DNM1L,458.0
JUN,HSDL1,180.0
JUN,PLEKHB2,188.0
JUN,TK2,246.0
JUN,MFAP3,217.0
JUN,MFGE8,223.0
JUN,PIK3C3,241.0
JUN,VILL,687.0
JUN,TAF12,261.0
JUN,PUS7,255.0
JUN,DECR1,285.0
JUN,MLLT3,173.0
JUN,BPGM,233.0
JUN,SLC43A2,255.0
JUN,SSH3,220.0
JUN,ICA1,288.0
JUN,PRKACB,273.0
JUN,GRINA,274.0
JUN,FCHO2,274.0
JUN,MEMO1,193.0
JUN,CTSO,325.0
JUN,FUT7,195.0
JUN,SERPINB1A,639.0
JUN,H1F0,258.0
JUN,BAG2,303.0
JUN,CNN3,349.0
JUN,PDK2,342.0
JUN,PARP9,295.0
JUN,GPR65,221.0
JUN,NUDT19,297.0
JUN,ARHGAP4,259.0
JUN,MARCH6,184.0
JUN,CROT,202.0
JUN,CNIH1,273.0
JUN,SLC2A1,296.0
JUN,PEAR1,593.0
JUN,GOLT1B,181.0
JUN,SLC39A11,136.0
JUN,CPQ,226.0
JUN,SNAPC3,201.0
JUN,MYLIP,252.0
JUN,INPP1,190.0
JUN,MCM3,208.0
JUN,MAPK9,181.0
JUN,ATP6AP1,202.0
JUN,H2-AB1,443.0
JUN,TMEM263,380.0
JUN,ARRDC3,339.0
JUN,CCNG1,327.0
JUN,COQ8A,204.0
JUN,ZBTB38,345.0
JUN,GLIPR2,185.0
JUN,VPS35,220.0
JUN,RAB31,337.0
JUN,UTP4,203.0
JUN,SLA2,185.0
JUN,NAGA,272.0
JUN,ITPK1,265.0
JUN,PGRMC1,217.0
JUN,PCTP,127.0
JUN,INTS6L,186.0
JUN,PLEKHA2,476.0
JUN,SELENBP1,265.0
JUN,IFI44,230.0
JUN,ABCG2,159.0
JUN,DCAF4,216.0
JUN,ANKRD46,312.0
JUN,BTK,212.0
JUN,PHACTR2,231.0
JUN,ST8SIA4,154.0
JUN,GDI1,325.0
JUN,FIG4,139.0
JUN,CSAD,443.0
JUN,POGLUT1,208.0
JUN,SLC17A9,193.0
JUN,PLBD2,167.0
JUN,SLC25A46,172.0
JUN,NOTCH1,312.0
JUN,CAMK1,156.0
JUN,SNAP23,310.0
JUN,CCNG2,277.0
JUN,ARHGEF3,180.0
JUN,4833439L19RIK,155.0
JUN,SLC44A2,140.0
JUN,TNFRSF13B,381.0
JUN,CASD1,227.0
JUN,SWAP70,279.0
JUN,TAPT1,202.0
JUN,SCARF1,216.0
JUN,MPND,214.0
JUN,PSTPIP1,274.0
JUN,RAB37,156.0
JUN,KIDINS220,138.0
JUN,B4GALT4,349.0
JUN,PLCB2,215.0
JUN,MYO1G,248.0
JUN,RCN1,246.0
JUN,SPTLC2,122.0
JUN,ATP2B4,325.0
JUN,SLC35B3,324.0
JUN,IL12A,800.0
JUN,FGD2,174.0
JUN,NEK7,131.0
JUN,ZMYM3,176.0
JUN,AK3,202.0
JUN,SP100,174.0
JUN,MOV10,179.0
JUN,SDC1,164.0
JUN,DYNLT3,208.0
JUN,CPT1A,152.0
JUN,RNASE6,164.0
JUN,MYCN,145.0
JUN,MTFR1,263.0
JUN,TET1,246.0
JUN,TESPA1,242.0
JUN,NSDHL,122.0
JUN,STAP1,118.0
JUN,PCP4L1,234.0
JUN,FBXL5,231.0
JUN,1600014C10RIK,126.0
JUN,SLC35D3,226.0
JUN,SMPD2,119.0
JUN,OAS1A,149.0
JUN,KRT18,217.0
JUN,PML,109.0
JUN,EDEM2,108.0
JUN,TRMT2B,199.0
JUN,TFR2,195.0
JUN,PLIN2,104.0
JUN,H2-OB,130.0
JUN,CD84,188.0
JUN,SPNS2,180.0
JUN,SH2D5,179.0
JUN,EPSTI1,177.0
JUN,DCTD,176.0
JUN,ATP2A3,173.0
JUN,KCNK5,163.0
JUN,IRF7,163.0
JUN,ELOVL6,161.0
JUN,SHISA8,159.0
JUN,GIMAP5,159.0
JUN,CD48,156.0
JUN,ITM2A,155.0
JUN,CEP68,154.0
JUN,AAR2,152.0
JUN,SLC28A2,149.0
JUN,GMIP,148.0
JUN,VPS39,145.0
JUN,VLDLR,144.0
JUN,MAN2A2,144.0
JUN,EIF1AD,144.0
JUN,ATP13A2,143.0
JUN,RASAL3,142.0
JUN,CERS4,135.0
JUN,CBX7,135.0
JUN,RDH11,134.0
JUN,PRPS1,133.0
JUN,BHLHB9,130.0
JUN,ARHGEF18,130.0
JUN,LBP,126.0
JUN,ITIH5,124.0
JUN,CD79B,123.0
JUN,ARHGEF6,123.0
JUN,PLXNC1,120.0
JUN,ZFP592,118.0
JUN,CD9,117.0
JUN,OCRL,114.0
JUN,EFCC1,112.0
JUN,MAGED2,109.0
JUN,ZFP157,107.0
JUN,FLOT2,105.0
JUN,TSPAN6,103.0
JUN,ZFP36,102.0
JUN,PGLYRP2,416.0
JUNB,CTLA2B,1861.0
JUNB,SLC25A45,2170.0
JUNB,CYTIP,1769.0
JUNB,IRF5,1529.0
JUNB,P2RY14,1764.0
JUNB,ZFP945,1450.0
JUNB,LGALS8,1347.0
JUNB,PLEK,1650.0
JUNB,CD1D1,1686.0
JUNB,BLCAP,1596.0
JUNB,PHF11B,1421.0
JUNB,PLD3,2104.0
JUNB,VIPAS39,1709.0
JUNB,ABCB8,1277.0
JUNB,CTSC,1162.0
JUNB,NEURL3,1917.0
JUNB,GBP3,1154.0
JUNB,CASP1,953.0
JUNB,ARHGAP18,1460.0
JUNB,ISG20,1206.0
JUNB,SOCS5,815.0
JUNB,CRK,1940.0
JUNB,TNIP3,1370.0
JUNB,CCL3,1153.0
JUNB,UCKL1,908.0
JUNB,CCL4,1139.0
JUNB,ELMO2,1541.0
JUNB,EBI3,1319.0
JUNB,TES,1214.0
JUNB,GBP7,952.0
JUNB,PIK3CG,1079.0
JUNB,ITGB7,1658.0
JUNB,NFKBIA,1209.0
JUNB,GNS,1180.0
JUNB,PTPN22,1210.0
JUNB,IL1R1,1389.0
JUNB,GBP2,754.0
JUNB,TMEM71,1009.0
JUNB,TGM2,1367.0
JUNB,PACSIN2,941.0
JUNB,ZFP869,637.0
JUNB,TMEM109,1528.0
JUNB,GNA13,1200.0
JUNB,CISH,971.0
JUNB,GOSR2,1206.0
JUNB,TFEC,1378.0
JUNB,GUSB,1085.0
JUNB,CASP4,885.0
JUNB,KCTD12,774.0
JUNB,APOE,746.0
JUNB,CALCRL,869.0
JUNB,PGGHG,903.0
JUNB,FZR1,1262.0
JUNB,SFXN3,646.0
JUNB,LRMP,685.0
JUNB,OAS3,973.0
JUNB,FUT7,948.0
JUNB,SERPINA3G,926.0
JUNB,XAF1,651.0
JUNB,QARS,745.0
JUNB,VPS4B,860.0
JUNB,SLC35A4,957.0
JUNB,MS4A6B,934.0
JUNB,AIG1,778.0
JUNB,TNPO1,536.0
JUNB,TRIM47,939.0
JUNB,XRCC5,1050.0
JUNB,MTMR14,1087.0
JUNB,HIPK1,955.0
JUNB,DUSP2,800.0
JUNB,CAST,644.0
JUNB,SGMS1,524.0
JUNB,RIC8A,767.0
JUNB,JUN,872.0
JUNB,PPP1R15A,740.0
JUNB,DOK2,736.0
JUNB,CHKA,735.0
JUNB,CD300A,543.0
JUNB,CYP4V3,597.0
JUNB,TCIRG1,762.0
JUNB,PON2,443.0
JUNB,WFDC17,635.0
JUNB,ZFP1,662.0
JUNB,CD53,725.0
JUNB,TGFBR2,536.0
JUNB,TMEM43,629.0
JUNB,BIRC3,581.0
JUNB,IL15RA,721.0
JUNB,RANGAP1,429.0
JUNB,ATAD1,803.0
JUNB,TMC6,843.0
JUNB,PROCR,795.0
JUNB,CD69,728.0
JUNB,CLCN4,486.0
JUNB,RTP4,688.0
JUNB,DUSP6,680.0
JUNB,TOR4A,461.0
JUNB,S100A6,686.0
JUNB,CASP2,612.0
JUNB,ARID5A,667.0
JUNB,HMG20A,596.0
JUNB,N4BP2L1,849.0
JUNB,NDEL1,935.0
JUNB,ZFP451,894.0
JUNB,TBXAS1,668.0
JUNB,ADO,575.0
JUNB,TNFRSF1B,607.0
JUNB,ANXA5,681.0
JUNB,CDCA4,966.0
JUNB,STRIP1,554.0
JUNB,GALK2,657.0
JUNB,CTSZ,537.0
JUNB,EYA2,638.0
JUNB,NUBP2,469.0
JUNB,COPS8,415.0
JUNB,RASSF5,633.0
JUNB,ABI1,620.0
JUNB,IRGM1,551.0
JUNB,RNF38,614.0
JUNB,IER2,793.0
JUNB,CAPN5,874.0
JUNB,SYTL1,922.0
JUNB,ANXA2,251.0
JUNB,RASA3,680.0
JUNB,B230219D22RIK,468.0
JUNB,MYSM1,555.0
JUNB,WARS,587.0
JUNB,TMOD3,576.0
JUNB,ERLIN1,418.0
JUNB,UBE2L6,516.0
JUNB,PARP10,629.0
JUNB,TOR3A,490.0
JUNB,BTG2,476.0
JUNB,PARP8,332.0
JUNB,SERPINB9,412.0
JUNB,SMPDL3A,589.0
JUNB,TRIM30A,457.0
JUNB,HERPUD1,414.0
JUNB,CTNNA1,964.0
JUNB,FOXRED1,405.0
JUNB,OASL2,395.0
JUNB,GALNT11,771.0
JUNB,MAP2K1,490.0
JUNB,PLIN3,534.0
JUNB,AFG3L2,539.0
JUNB,VAV3,495.0
JUNB,PNPLA8,456.0
JUNB,WDR13,314.0
JUNB,CD82,397.0
JUNB,KLF10,660.0
JUNB,SNRNP200,392.0
JUNB,NT5C3,549.0
JUNB,LCP2,388.0
JUNB,FBXW5,427.0
JUNB,NAE1,536.0
JUNB,DENND1C,550.0
JUNB,CHORDC1,274.0
JUNB,RGS1,410.0
JUNB,TMX3,269.0
JUNB,TRAFD1,288.0
JUNB,DNAJC10,351.0
JUNB,STX12,409.0
JUNB,METAP1,637.0
JUNB,1600014C10RIK,738.0
JUNB,ZUP1,364.0
JUNB,AKNA,409.0
JUNB,ARHGAP25,322.0
JUNB,ZFP62,331.0
JUNB,TFG,352.0
JUNB,CCDC50,362.0
JUNB,UBAP1,382.0
JUNB,H2-M3,591.0
JUNB,PAQR7,580.0
JUNB,TBC1D15,426.0
JUNB,CMTM6,325.0
JUNB,MYADM,451.0
JUNB,NOTCH1,677.0
JUNB,IFNAR1,526.0
JUNB,NADK,381.0
JUNB,MYCN,678.0
JUNB,HACD4,520.0
JUNB,HEATR5A,388.0
JUNB,DUSP1,488.0
JUNB,PQLC1,529.0
JUNB,TRMT2A,259.0
JUNB,ITFG1,235.0
JUNB,EYA1,452.0
JUNB,PSEN1,234.0
JUNB,SESN1,531.0
JUNB,RHOH,548.0
JUNB,PAFAH1B2,477.0
JUNB,TCTA,381.0
JUNB,PSD4,406.0
JUNB,KIF23,371.0
JUNB,ABTB1,375.0
JUNB,UNK,400.0
JUNB,RCN2,297.0
JUNB,TREML2,318.0
JUNB,GPCPD1,291.0
JUNB,ILVBL,358.0
JUNB,ENTPD5,541.0
JUNB,ARAP1,327.0
JUNB,IRF1,503.0
JUNB,MEF2A,271.0
JUNB,PAFAH2,335.0
JUNB,SH3BP5,327.0
JUNB,ITIH5,466.0
JUNB,POT1A,266.0
JUNB,ZFP655,287.0
JUNB,GLB1,331.0
JUNB,GRN,314.0
JUNB,PSAT1,427.0
JUNB,METTL7A1,457.0
JUNB,GYG,345.0
JUNB,CDIP1,270.0
JUNB,NCOA7,404.0
JUNB,IPO4,348.0
JUNB,TRAPPC9,441.0
JUNB,GEM,390.0
JUNB,AW549877,435.0
JUNB,IL15,362.0
JUNB,CDS2,305.0
JUNB,H2-OB,358.0
JUNB,UBA3,258.0
JUNB,IFI27L2A,514.0
JUNB,IDH1,315.0
JUNB,CCL9,434.0
JUNB,CYBC1,406.0
JUNB,RNASEL,299.0
JUNB,ABHD16A,229.0
JUNB,ELP3,305.0
JUNB,PPT1,330.0
JUNB,TRIM35,444.0
JUNB,ZFP386,284.0
JUNB,PLEKHO2,323.0
JUNB,TRIM44,286.0
JUNB,SGTA,312.0
JUNB,FES,375.0
JUNB,PRKAB1,295.0
JUNB,ZFP263,377.0
JUNB,CTSL,221.0
JUNB,CHD9,350.0
JUNB,PCMTD1,250.0
JUNB,CYFIP1,186.0
JUNB,TRIM26,329.0
JUNB,SLC43A2,320.0
JUNB,RAB32,296.0
JUNB,PML,282.0
JUNB,IER3,302.0
JUNB,EZR,401.0
JUNB,PLAA,255.0
JUNB,CSF3R,246.0
JUNB,TARS,284.0
JUNB,RNF114,347.0
JUNB,NFATC1,374.0
JUNB,INO80D,385.0
JUNB,MAN1A,310.0
JUNB,STAT2,272.0
JUNB,SLC2A3,346.0
JUNB,METTL27,381.0
JUNB,OAT,331.0
JUNB,CLN5,311.0
JUNB,HBP1,291.0
JUNB,YOD1,275.0
JUNB,UAP1L1,394.0
JUNB,ICAM1,281.0
JUNB,CTPS2,320.0
JUNB,HSD3B7,243.0
JUNB,E2F6,450.0
JUNB,ELF4,344.0
JUNB,VWA5A,238.0
JUNB,TIMM29,249.0
JUNB,CDK17,299.0
JUNB,FAM120B,286.0
JUNB,ZFP35,280.0
JUNB,CTSS,297.0
JUNB,SLCO3A1,307.0
JUNB,ZFP715,276.0
JUNB,ABHD17B,334.0
JUNB,1110059E24RIK,334.0
JUNB,SEH1L,268.0
JUNB,NAMPT,311.0
JUNB,ERLIN2,258.0
JUNB,SLC39A11,149.0
JUNB,MARCH5,272.0
JUNB,USP3,180.0
JUNB,CNRIP1,259.0
JUNB,SLFN8,219.0
JUNB,WDR75,200.0
JUNB,MTREX,287.0
JUNB,MFSD1,185.0
JUNB,FBXL3,239.0
JUNB,TYROBP,251.0
JUNB,AHCYL1,211.0
JUNB,SATB1,184.0
JUNB,CNOT7,195.0
JUNB,IMPACT,151.0
JUNB,HARS2,213.0
JUNB,HARS,213.0
JUNB,CCNG1,166.0
JUNB,TNFRSF21,200.0
JUNB,GNAI3,213.0
JUNB,PSMD5,213.0
JUNB,BID,196.0
JUNB,PDZK1IP1,271.0
JUNB,CYTH4,319.0
JUNB,DEF8,204.0
JUNB,SLC30A5,203.0
JUNB,SC5D,316.0
JUNB,TPP1,257.0
JUNB,D10WSU102E,356.0
JUNB,CYLD,190.0
JUNB,AAR2,201.0
JUNB,COLGALT1,182.0
JUNB,CYP51,234.0
JUNB,NUDT19,161.0
JUNB,MAPKAPK3,171.0
JUNB,ARHGAP1,180.0
JUNB,GIMAP5,181.0
JUNB,FDFT1,221.0
JUNB,COPB1,172.0
JUNB,CHP1,222.0
JUNB,CBFB,227.0
JUNB,ZFP512,229.0
JUNB,NFAM1,253.0
JUNB,MYO1F,275.0
JUNB,OAS2,208.0
JUNB,ANXA1,254.0
JUNB,UMPS,250.0
JUNB,CD74,245.0
JUNB,IGTP,158.0
JUNB,STAT1,152.0
JUNB,EMILIN1,278.0
JUNB,FOS,171.0
JUNB,IFIH1,211.0
JUNB,DHX58,228.0
JUNB,STX5A,225.0
JUNB,TAPBPL,194.0
JUNB,SLC12A6,223.0
JUNB,RABIF,221.0
JUNB,NCF1,208.0
JUNB,HERC4,169.0
JUNB,VAV1,211.0
JUNB,OAS1A,142.0
JUNB,ABHD4,210.0
JUNB,SLC6A6,181.0
JUNB,AKAP8L,129.0
JUNB,TMEM129,209.0
JUNB,ARMC8,236.0
JUNB,SH2D3C,195.0
JUNB,PPCDC,220.0
JUNB,CD84,187.0
JUNB,CYB5R1,180.0
JUNB,UBE2G2,221.0
JUNB,PAPSS1,175.0
JUNB,COPG1,200.0
JUNB,NCEH1,189.0
JUNB,EXOC2,200.0
JUNB,IL4RA,166.0
JUNB,VPS33B,191.0
JUNB,RNF14,186.0
JUNB,TMEM186,200.0
JUNB,GYPC,175.0
JUNB,CDC42SE2,172.0
JUNB,TOPORS,162.0
JUNB,SAT1,169.0
JUNB,GPR65,198.0
JUNB,ATP6AP2,232.0
JUNB,BAG2,312.0
JUNB,ERAP1,182.0
JUNB,DDX58,112.0
JUNB,LYN,184.0
JUNB,ARF3,180.0
JUNB,PPP6C,172.0
JUNB,MYO5A,156.0
JUNB,ABCF3,153.0
JUNB,CROT,181.0
JUNB,LDAH,171.0
JUNB,IARS,161.0
JUNB,POLR2B,172.0
JUNB,LEPROT,200.0
JUNB,IRF9,163.0
JUNB,TOX4,146.0
JUNB,PGM1,158.0
JUNB,HIST1H1C,189.0
JUNB,PDCL,175.0
JUNB,NUDCD3,185.0
JUNB,ALG2,185.0
JUNB,TMUB2,161.0
JUNB,CUL3,156.0
JUNB,9530068E07RIK,177.0
JUNB,RNASE6,173.0
JUNB,HEXA,163.0
JUNB,COPB2,153.0
JUNB,XAB2,138.0
JUNB,PWP1,262.0
JUNB,UBA5,144.0
JUNB,BTK,145.0
JUNB,ADCK1,181.0
JUNB,SLC35B4,252.0
JUNB,STK25,250.0
JUNB,ARHGEF3,247.0
JUNB,PIGQ,145.0
JUNB,RNF145,139.0
JUNB,IL21R,132.0
JUNB,SLC27A1,131.0
JUNB,NEK6,238.0
JUNB,B4GALT4,238.0
JUNB,SNX30,235.0
JUNB,ALDH9A1,131.0
JUNB,ZDHHC6,116.0
JUNB,ABCG2,129.0
JUNB,USP18,219.0
JUNB,RARS,218.0
JUNB,GUF1,115.0
JUNB,TSPAN14,209.0
JUNB,MORC3,208.0
JUNB,AK3,208.0
JUNB,TMEM173,205.0
JUNB,CD52,201.0
JUNB,ASB13,196.0
JUNB,REXO4,106.0
JUNB,DRAM2,194.0
JUNB,CEPT1,194.0
JUNB,INKA1,190.0
JUNB,4833439L19RIK,185.0
JUNB,DCAF11,106.0
JUNB,AMPD2,183.0
JUNB,CASP12,178.0
JUNB,GCH1,174.0
JUNB,RGS2,173.0
JUNB,PTGS1,173.0
JUNB,F11R,173.0
JUNB,STX7,172.0
JUNB,WDR41,171.0
JUNB,SLC28A2,167.0
JUNB,USP25,166.0
JUNB,CTDSP2,163.0
JUNB,USP8,157.0
JUNB,POR,157.0
JUNB,ETFBKMT,157.0
JUNB,ARHGAP4,156.0
JUNB,LDHB,154.0
JUNB,TESPA1,153.0
JUNB,RNF13,152.0
JUNB,SLC17A9,149.0
JUNB,ARL8B,149.0
JUNB,CPQ,148.0
JUNB,POLE3,147.0
JUNB,TPM4,144.0
JUNB,CDK19,144.0
JUNB,MCFD2,141.0
JUNB,STAT6,140.0
JUNB,IL27RA,140.0
JUNB,GOLPH3,140.0
JUNB,NEK7,139.0
JUNB,FUCA2,138.0
